period,destination_code,destination_iso,destination,export_value_usd,month,year
202407,124,CAN,Canada,44035827.0,2024-07-01,2024
202407,140,CAF,Central African Rep.,1174215.0,2024-07-01,2024
202407,144,LKA,Sri Lanka,390068.0,2024-07-01,2024
202407,148,TCD,Chad,467119.0,2024-07-01,2024
202407,152,CHL,Chile,85197851.0,2024-07-01,2024
202407,170,COL,Colombia,4658880.0,2024-07-01,2024
202407,178,COG,Congo,187422.0,2024-07-01,2024
202407,180,COD,Dem. Rep. of the Congo,1013373.0,2024-07-01,2024
202407,184,COK,Cook Isds,735.0,2024-07-01,2024
202407,188,CRI,Costa Rica,341369.0,2024-07-01,2024
202407,191,HRV,Croatia,1415408.0,2024-07-01,2024
202407,192,CUB,Cuba,508457.0,2024-07-01,2024
202407,196,CYP,Cyprus,78967.0,2024-07-01,2024
202407,203,CZE,Czechia,57810036.0,2024-07-01,2024
202407,204,BEN,Benin,262099.0,2024-07-01,2024
202407,208,DNK,Denmark,2316057.0,2024-07-01,2024
202407,212,DMA,Dominica,29016.0,2024-07-01,2024
202407,214,DOM,Dominican Rep.,8446467.0,2024-07-01,2024
202407,218,ECU,Ecuador,437932.0,2024-07-01,2024
202407,222,SLV,El Salvador,396363.0,2024-07-01,2024
202407,231,ETH,Ethiopia,770410.0,2024-07-01,2024
202407,233,EST,Estonia,990212.0,2024-07-01,2024
202407,242,FJI,Fiji,29480.0,2024-07-01,2024
202407,246,FIN,Finland,73000420.0,2024-07-01,2024
202407,251,FRA,France,72420515.0,2024-07-01,2024
202407,258,PYF,French Polynesia,86771.0,2024-07-01,2024
202407,262,DJI,Djibouti,164585.0,2024-07-01,2024
202407,266,GAB,Gabon,1737547.0,2024-07-01,2024
202407,270,GMB,Gambia,292875.0,2024-07-01,2024
202407,275,PSE,State of Palestine,16030.0,2024-07-01,2024
202407,276,DEU,Germany,827587950.0,2024-07-01,2024
202407,288,GHA,Ghana,2016960.0,2024-07-01,2024
202407,296,KIR,Kiribati,479795.0,2024-07-01,2024
202407,300,GRC,Greece,2406954.0,2024-07-01,2024
202407,308,GRD,Grenada,4680.0,2024-07-01,2024
202407,320,GTM,Guatemala,547960.0,2024-07-01,2024
202407,324,GIN,Guinea,443882.0,2024-07-01,2024
202407,328,GUY,Guyana,578030.0,2024-07-01,2024
202407,332,HTI,Haiti,1104845.0,2024-07-01,2024
202407,340,HND,Honduras,69582.0,2024-07-01,2024
202407,344,HKG,"China, Hong Kong SAR",108864130.0,2024-07-01,2024
202407,348,HUN,Hungary,40261226.0,2024-07-01,2024
202407,352,ISL,Iceland,4740.0,2024-07-01,2024
202407,360,IDN,Indonesia,41575472.0,2024-07-01,2024
202407,364,IRN,Iran,5479226.0,2024-07-01,2024
202407,368,IRQ,Iraq,4104993.0,2024-07-01,2024
202407,372,IRL,Ireland,3642870.0,2024-07-01,2024
202407,376,ISR,Israel,15175022.0,2024-07-01,2024
202407,380,ITA,Italy,35725344.0,2024-07-01,2024
202407,384,CIV,Côte d'Ivoire,682275.0,2024-07-01,2024
202407,388,JAM,Jamaica,949502.0,2024-07-01,2024
202407,392,JPN,Japan,168185726.0,2024-07-01,2024
202407,398,KAZ,Kazakhstan,318405.0,2024-07-01,2024
202407,400,JOR,Jordan,2912689.0,2024-07-01,2024
202407,404,KEN,Kenya,4098815.0,2024-07-01,2024
202407,410,KOR,Rep. of Korea,223061558.0,2024-07-01,2024
202407,414,KWT,Kuwait,434159.0,2024-07-01,2024
202407,417,KGZ,Kyrgyzstan,114437.0,2024-07-01,2024
202407,418,LAO,Lao People's Dem. Rep.,372.0,2024-07-01,2024
202407,422,LBN,Lebanon,4080905.0,2024-07-01,2024
202407,426,LSO,Lesotho,10934.0,2024-07-01,2024
202407,428,LVA,Latvia,3712008.0,2024-07-01,2024
202407,430,LBR,Liberia,67374.0,2024-07-01,2024
202407,434,LBY,Libya,189497.0,2024-07-01,2024
202407,440,LTU,Lithuania,1470909.0,2024-07-01,2024
202407,442,LUX,Luxembourg,36509.0,2024-07-01,2024
202407,446,MAC,"China, Macao SAR",120098.0,2024-07-01,2024
202407,450,MDG,Madagascar,1902876.0,2024-07-01,2024
202407,454,MWI,Malawi,196080.0,2024-07-01,2024
202407,458,MYS,Malaysia,24675745.0,2024-07-01,2024
202407,462,MDV,Maldives,487879.0,2024-07-01,2024
202407,466,MLI,Mali,8861958.0,2024-07-01,2024
202407,470,MLT,Malta,18057.0,2024-07-01,2024
202407,478,MRT,Mauritania,162358.0,2024-07-01,2024
202407,480,MUS,Mauritius,601078.0,2024-07-01,2024
202407,484,MEX,Mexico,49448428.0,2024-07-01,2024
202407,490,S19,"Other Asia, nes",62818054.0,2024-07-01,2024
202407,496,MNG,Mongolia,385886.0,2024-07-01,2024
202407,498,MDA,Rep. of Moldova,244398.0,2024-07-01,2024
202407,499,MNE,Montenegro,1415.0,2024-07-01,2024
202407,504,MAR,Morocco,386957.0,2024-07-01,2024
202407,508,MOZ,Mozambique,1615121.0,2024-07-01,2024
202407,512,OMN,Oman,1410273.0,2024-07-01,2024
202407,516,NAM,Namibia,1714.0,2024-07-01,2024
202407,524,NPL,Nepal,98658.0,2024-07-01,2024
202407,528,NLD,Netherlands,228245276.0,2024-07-01,2024
202407,531,CUW,Curaçao,214007.0,2024-07-01,2024
202407,533,ABW,Aruba,53060.0,2024-07-01,2024
202407,540,NCL,New Caledonia,4704.0,2024-07-01,2024
202407,548,VUT,Vanuatu,73323.0,2024-07-01,2024
202407,554,NZL,New Zealand,3607868.0,2024-07-01,2024
202407,558,NIC,Nicaragua,247386.0,2024-07-01,2024
202407,562,NER,Niger,266738.0,2024-07-01,2024
202407,566,NGA,Nigeria,30858397.0,2024-07-01,2024
202407,568,E19,"Other Europe, nes",119.0,2024-07-01,2024
202407,579,NOR,Norway,3999887.0,2024-07-01,2024
202407,583,FSM,FS Micronesia,15367.0,2024-07-01,2024
202407,586,PAK,Pakistan,8727797.0,2024-07-01,2024
202407,591,PAN,Panama,5554624.0,2024-07-01,2024
202407,598,PNG,Papua New Guinea,116640.0,2024-07-01,2024
202407,600,PRY,Paraguay,945919.0,2024-07-01,2024
202407,604,PER,Peru,3728903.0,2024-07-01,2024
202407,608,PHL,Philippines,12616890.0,2024-07-01,2024
202407,616,POL,Poland,43186512.0,2024-07-01,2024
202407,620,PRT,Portugal,2313203.0,2024-07-01,2024
202407,624,GNB,Guinea-Bissau,720082.0,2024-07-01,2024
202407,626,TLS,Timor-Leste,21495.0,2024-07-01,2024
202407,634,QAT,Qatar,399453.0,2024-07-01,2024
202407,636,A79,"Rest of America, nes",13325.0,2024-07-01,2024
202407,642,ROU,Romania,11302188.0,2024-07-01,2024
202407,643,RUS,Russian Federation,34784187.0,2024-07-01,2024
202407,646,RWA,Rwanda,135000.0,2024-07-01,2024
202407,662,LCA,Saint Lucia,9357.0,2024-07-01,2024
202407,670,VCT,Saint Vincent and the Grenadines,1298.0,2024-07-01,2024
202407,682,SAU,Saudi Arabia,109605667.0,2024-07-01,2024
202407,686,SEN,Senegal,4605727.0,2024-07-01,2024
202407,688,SRB,Serbia,11312790.0,2024-07-01,2024
202407,690,SYC,Seychelles,4223.0,2024-07-01,2024
202407,694,SLE,Sierra Leone,556408.0,2024-07-01,2024
202407,699,IND,India,167960812.0,2024-07-01,2024
202407,702,SGP,Singapore,9805895.0,2024-07-01,2024
202407,703,SVK,Slovakia,75716449.0,2024-07-01,2024
202407,704,VNM,Viet Nam,321925420.0,2024-07-01,2024
202407,705,SVN,Slovenia,25106693.0,2024-07-01,2024
202407,706,SOM,Somalia,563319.0,2024-07-01,2024
202407,710,ZAF,South Africa,24397660.0,2024-07-01,2024
202407,716,ZWE,Zimbabwe,1406604.0,2024-07-01,2024
202407,724,ESP,Spain,66487008.0,2024-07-01,2024
202407,740,SUR,Suriname,34037.0,2024-07-01,2024
202407,748,SWZ,Eswatini,95318.0,2024-07-01,2024
202407,752,SWE,Sweden,16100722.0,2024-07-01,2024
202407,757,CHE,Switzerland,5167110.0,2024-07-01,2024
202407,760,SYR,Syria,207749.0,2024-07-01,2024
202407,762,TJK,Tajikistan,5994.0,2024-07-01,2024
202407,764,THA,Thailand,56011797.0,2024-07-01,2024
202407,768,TGO,Togo,1059945.0,2024-07-01,2024
202407,776,TON,Tonga,70796.0,2024-07-01,2024
202407,780,TTO,Trinidad and Tobago,26286.0,2024-07-01,2024
202407,784,ARE,United Arab Emirates,37435656.0,2024-07-01,2024
202407,788,TUN,Tunisia,94599.0,2024-07-01,2024
202407,792,TUR,Türkiye,30681339.0,2024-07-01,2024
202407,796,TCA,Turks and Caicos Isds,8200.0,2024-07-01,2024
202407,800,UGA,Uganda,823147.0,2024-07-01,2024
202407,804,UKR,Ukraine,9796525.0,2024-07-01,2024
202407,807,MKD,North Macedonia,5406.0,2024-07-01,2024
202407,818,EGY,Egypt,3461194.0,2024-07-01,2024
202407,826,GBR,United Kingdom,118667387.0,2024-07-01,2024
202407,834,TZA,United Rep. of Tanzania,1506039.0,2024-07-01,2024
202407,842,USA,USA,1544526960.0,2024-07-01,2024
202407,854,BFA,Burkina Faso,558923.0,2024-07-01,2024
202407,858,URY,Uruguay,1613288.0,2024-07-01,2024
202407,860,UZB,Uzbekistan,19901447.0,2024-07-01,2024
202407,862,VEN,Venezuela,986671.0,2024-07-01,2024
202407,887,YEM,Yemen,2886850.0,2024-07-01,2024
202407,894,ZMB,Zambia,1303516.0,2024-07-01,2024
202407,899,_X ,"Areas, nes",247261.0,2024-07-01,2024
202408,4,AFG,Afghanistan,308366.0,2024-08-01,2024
202408,8,ALB,Albania,12223.0,2024-08-01,2024
202408,12,DZA,Algeria,1662384.0,2024-08-01,2024
202408,24,AGO,Angola,312441.0,2024-08-01,2024
202408,28,ATG,Antigua and Barbuda,7680.0,2024-08-01,2024
202408,32,ARG,Argentina,3837486.0,2024-08-01,2024
202408,36,AUS,Australia,274185172.0,2024-08-01,2024
202408,40,AUT,Austria,23569679.0,2024-08-01,2024
202408,44,BHS,Bahamas,63971.0,2024-08-01,2024
202408,48,BHR,Bahrain,2543.0,2024-08-01,2024
202408,50,BGD,Bangladesh,3528280.0,2024-08-01,2024
202408,52,BRB,Barbados,317304.0,2024-08-01,2024
202408,56,BEL,Belgium,51523898.0,2024-08-01,2024
202408,68,BOL,Bolivia (Plurinational State of),27096.0,2024-08-01,2024
202408,70,BIH,Bosnia Herzegovina,108101.0,2024-08-01,2024
202408,72,BWA,Botswana,60.0,2024-08-01,2024
202408,76,BRA,Brazil,42929442.0,2024-08-01,2024
202408,84,BLZ,Belize,42212.0,2024-08-01,2024
202408,90,SLB,Solomon Isds,1602186.0,2024-08-01,2024
202408,96,BRN,Brunei Darussalam,1896.0,2024-08-01,2024
202408,100,BGR,Bulgaria,2770800.0,2024-08-01,2024
202408,104,MMR,Myanmar,6125274.0,2024-08-01,2024
202408,108,BDI,Burundi,113773.0,2024-08-01,2024
202408,112,BLR,Belarus,1574622.0,2024-08-01,2024
202408,116,KHM,Cambodia,1026518.0,2024-08-01,2024
202408,120,CMR,Cameroon,1498346.0,2024-08-01,2024
202408,124,CAN,Canada,28902963.0,2024-08-01,2024
202408,144,LKA,Sri Lanka,88066.0,2024-08-01,2024
202408,148,TCD,Chad,2382766.0,2024-08-01,2024
202408,152,CHL,Chile,16004989.0,2024-08-01,2024
202408,170,COL,Colombia,3729576.0,2024-08-01,2024
202408,174,COM,Comoros,322754.0,2024-08-01,2024
202408,180,COD,Dem. Rep. of the Congo,637943.0,2024-08-01,2024
202408,188,CRI,Costa Rica,209000.0,2024-08-01,2024
202408,191,HRV,Croatia,1290926.0,2024-08-01,2024
202408,192,CUB,Cuba,70841.0,2024-08-01,2024
202408,196,CYP,Cyprus,218608.0,2024-08-01,2024
202408,203,CZE,Czechia,43644248.0,2024-08-01,2024
202408,204,BEN,Benin,893184.0,2024-08-01,2024
202408,208,DNK,Denmark,3988252.0,2024-08-01,2024
202408,212,DMA,Dominica,1000.0,2024-08-01,2024
202408,214,DOM,Dominican Rep.,1546002.0,2024-08-01,2024
202408,218,ECU,Ecuador,261328.0,2024-08-01,2024
202408,222,SLV,El Salvador,94135.0,2024-08-01,2024
202408,226,GNQ,Equatorial Guinea,351.0,2024-08-01,2024
202408,231,ETH,Ethiopia,892775.0,2024-08-01,2024
202408,233,EST,Estonia,1490119.0,2024-08-01,2024
202408,242,FJI,Fiji,25997.0,2024-08-01,2024
202408,246,FIN,Finland,74543985.0,2024-08-01,2024
202408,251,FRA,France,112863873.0,2024-08-01,2024
202408,258,PYF,French Polynesia,112338.0,2024-08-01,2024
202408,262,DJI,Djibouti,1737305.0,2024-08-01,2024
202408,266,GAB,Gabon,59929.0,2024-08-01,2024
202408,270,GMB,Gambia,71904.0,2024-08-01,2024
202408,275,PSE,State of Palestine,26518.0,2024-08-01,2024
202408,276,DEU,Germany,1119185123.0,2024-08-01,2024
202408,288,GHA,Ghana,1817987.0,2024-08-01,2024
202408,300,GRC,Greece,5008627.0,2024-08-01,2024
202408,308,GRD,Grenada,6187.0,2024-08-01,2024
202408,320,GTM,Guatemala,812798.0,2024-08-01,2024
202408,324,GIN,Guinea,1558530.0,2024-08-01,2024
202408,328,GUY,Guyana,26725.0,2024-08-01,2024
202408,332,HTI,Haiti,396920.0,2024-08-01,2024
202408,340,HND,Honduras,2477941.0,2024-08-01,2024
202408,344,HKG,"China, Hong Kong SAR",104317933.0,2024-08-01,2024
202408,348,HUN,Hungary,51557603.0,2024-08-01,2024
202408,352,ISL,Iceland,430.0,2024-08-01,2024
202408,360,IDN,Indonesia,41810018.0,2024-08-01,2024
202408,364,IRN,Iran,993602.0,2024-08-01,2024
202408,368,IRQ,Iraq,9199416.0,2024-08-01,2024
202408,372,IRL,Ireland,3678634.0,2024-08-01,2024
202408,376,ISR,Israel,30290372.0,2024-08-01,2024
202408,380,ITA,Italy,29231826.0,2024-08-01,2024
202408,384,CIV,Côte d'Ivoire,665573.0,2024-08-01,2024
202408,388,JAM,Jamaica,894465.0,2024-08-01,2024
202408,392,JPN,Japan,159024922.0,2024-08-01,2024
202408,398,KAZ,Kazakhstan,588580.0,2024-08-01,2024
202408,400,JOR,Jordan,7950454.0,2024-08-01,2024
202408,404,KEN,Kenya,3147163.0,2024-08-01,2024
202408,410,KOR,Rep. of Korea,291345278.0,2024-08-01,2024
202408,414,KWT,Kuwait,574412.0,2024-08-01,2024
202408,417,KGZ,Kyrgyzstan,779569.0,2024-08-01,2024
202408,418,LAO,Lao People's Dem. Rep.,12695.0,2024-08-01,2024
202408,422,LBN,Lebanon,3821655.0,2024-08-01,2024
202408,426,LSO,Lesotho,480904.0,2024-08-01,2024
202408,428,LVA,Latvia,307160.0,2024-08-01,2024
202408,430,LBR,Liberia,258486.0,2024-08-01,2024
202408,434,LBY,Libya,3030184.0,2024-08-01,2024
202408,440,LTU,Lithuania,1177610.0,2024-08-01,2024
202408,442,LUX,Luxembourg,28141.0,2024-08-01,2024
202408,446,MAC,"China, Macao SAR",59314.0,2024-08-01,2024
202408,450,MDG,Madagascar,860785.0,2024-08-01,2024
202408,454,MWI,Malawi,123634.0,2024-08-01,2024
202408,458,MYS,Malaysia,23492202.0,2024-08-01,2024
202408,462,MDV,Maldives,315192.0,2024-08-01,2024
202408,466,MLI,Mali,6670271.0,2024-08-01,2024
202408,470,MLT,Malta,33331.0,2024-08-01,2024
202408,478,MRT,Mauritania,133618.0,2024-08-01,2024
202408,480,MUS,Mauritius,314471.0,2024-08-01,2024
202408,484,MEX,Mexico,42103858.0,2024-08-01,2024
202408,490,S19,"Other Asia, nes",53853846.0,2024-08-01,2024
202408,496,MNG,Mongolia,1729076.0,2024-08-01,2024
202408,498,MDA,Rep. of Moldova,16499.0,2024-08-01,2024
202408,504,MAR,Morocco,1193599.0,2024-08-01,2024
202408,508,MOZ,Mozambique,1260509.0,2024-08-01,2024
202408,512,OMN,Oman,1427465.0,2024-08-01,2024
202408,516,NAM,Namibia,525526.0,2024-08-01,2024
202408,524,NPL,Nepal,561515.0,2024-08-01,2024
202408,527,O19,"Oceania, nes",40217.0,2024-08-01,2024
202408,528,NLD,Netherlands,307506376.0,2024-08-01,2024
202408,531,CUW,Curaçao,70639.0,2024-08-01,2024
202408,533,ABW,Aruba,13233.0,2024-08-01,2024
202408,540,NCL,New Caledonia,30105.0,2024-08-01,2024
202408,548,VUT,Vanuatu,54171.0,2024-08-01,2024
202408,554,NZL,New Zealand,2918943.0,2024-08-01,2024
202408,558,NIC,Nicaragua,244282.0,2024-08-01,2024
202408,562,NER,Niger,83839.0,2024-08-01,2024
202408,566,NGA,Nigeria,36770737.0,2024-08-01,2024
202408,568,E19,"Other Europe, nes",70.0,2024-08-01,2024
202408,579,NOR,Norway,4978623.0,2024-08-01,2024
202408,583,FSM,FS Micronesia,269835.0,2024-08-01,2024
202408,584,MHL,Marshall Isds,3011.0,2024-08-01,2024
202408,586,PAK,Pakistan,10717954.0,2024-08-01,2024
202408,591,PAN,Panama,3577389.0,2024-08-01,2024
202408,598,PNG,Papua New Guinea,408313.0,2024-08-01,2024
202408,600,PRY,Paraguay,118248.0,2024-08-01,2024
202408,604,PER,Peru,1284301.0,2024-08-01,2024
202408,608,PHL,Philippines,12473730.0,2024-08-01,2024
202408,616,POL,Poland,72674658.0,2024-08-01,2024
202408,620,PRT,Portugal,5982632.0,2024-08-01,2024
202408,626,TLS,Timor-Leste,596.0,2024-08-01,2024
202408,634,QAT,Qatar,110369.0,2024-08-01,2024
202408,636,A79,"Rest of America, nes",199684.0,2024-08-01,2024
202408,642,ROU,Romania,10087341.0,2024-08-01,2024
202408,643,RUS,Russian Federation,18194887.0,2024-08-01,2024
202408,646,RWA,Rwanda,23173.0,2024-08-01,2024
202408,659,KNA,Saint Kitts and Nevis,2036.0,2024-08-01,2024
202408,662,LCA,Saint Lucia,11415.0,2024-08-01,2024
202408,670,VCT,Saint Vincent and the Grenadines,108232.0,2024-08-01,2024
202408,682,SAU,Saudi Arabia,9891074.0,2024-08-01,2024
202408,686,SEN,Senegal,2261768.0,2024-08-01,2024
202408,688,SRB,Serbia,3306337.0,2024-08-01,2024
202408,694,SLE,Sierra Leone,714398.0,2024-08-01,2024
202408,699,IND,India,192926261.0,2024-08-01,2024
202408,702,SGP,Singapore,11737315.0,2024-08-01,2024
202408,703,SVK,Slovakia,22232008.0,2024-08-01,2024
202408,704,VNM,Viet Nam,404353666.0,2024-08-01,2024
202408,705,SVN,Slovenia,17986451.0,2024-08-01,2024
202408,706,SOM,Somalia,214447.0,2024-08-01,2024
202408,710,ZAF,South Africa,21569932.0,2024-08-01,2024
202408,716,ZWE,Zimbabwe,4525309.0,2024-08-01,2024
202408,724,ESP,Spain,145725244.0,2024-08-01,2024
202408,728,SSD,South Sudan,581788.0,2024-08-01,2024
202408,740,SUR,Suriname,607.0,2024-08-01,2024
202408,748,SWZ,Eswatini,236.0,2024-08-01,2024
202408,752,SWE,Sweden,9305387.0,2024-08-01,2024
202408,757,CHE,Switzerland,2800889.0,2024-08-01,2024
202408,760,SYR,Syria,163408.0,2024-08-01,2024
202408,762,TJK,Tajikistan,27802.0,2024-08-01,2024
202408,764,THA,Thailand,46117292.0,2024-08-01,2024
202408,768,TGO,Togo,756709.0,2024-08-01,2024
202408,780,TTO,Trinidad and Tobago,44334.0,2024-08-01,2024
202408,784,ARE,United Arab Emirates,39532410.0,2024-08-01,2024
202408,788,TUN,Tunisia,203820.0,2024-08-01,2024
202408,792,TUR,Türkiye,35862654.0,2024-08-01,2024
202408,796,TCA,Turks and Caicos Isds,25704.0,2024-08-01,2024
202408,800,UGA,Uganda,1487619.0,2024-08-01,2024
202408,804,UKR,Ukraine,13072380.0,2024-08-01,2024
202408,807,MKD,North Macedonia,1956.0,2024-08-01,2024
202408,818,EGY,Egypt,3217975.0,2024-08-01,2024
202408,826,GBR,United Kingdom,134210801.0,2024-08-01,2024
202408,834,TZA,United Rep. of Tanzania,1714759.0,2024-08-01,2024
202408,842,USA,USA,1383450485.0,2024-08-01,2024
202408,854,BFA,Burkina Faso,670230.0,2024-08-01,2024
202408,858,URY,Uruguay,804141.0,2024-08-01,2024
202408,860,UZB,Uzbekistan,60932939.0,2024-08-01,2024
202408,862,VEN,Venezuela,726165.0,2024-08-01,2024
202408,887,YEM,Yemen,2127986.0,2024-08-01,2024
202408,894,ZMB,Zambia,2695459.0,2024-08-01,2024
202408,899,_X ,"Areas, nes",106343.0,2024-08-01,2024
202409,4,AFG,Afghanistan,321056.0,2024-09-01,2024
202409,8,ALB,Albania,15431.0,2024-09-01,2024
202409,12,DZA,Algeria,938373.0,2024-09-01,2024
202409,24,AGO,Angola,503524.0,2024-09-01,2024
202409,28,ATG,Antigua and Barbuda,43686.0,2024-09-01,2024
202409,32,ARG,Argentina,10511594.0,2024-09-01,2024
202409,36,AUS,Australia,235598809.0,2024-09-01,2024
202409,40,AUT,Austria,16091191.0,2024-09-01,2024
202409,44,BHS,Bahamas,53091.0,2024-09-01,2024
202409,48,BHR,Bahrain,41445.0,2024-09-01,2024
202409,50,BGD,Bangladesh,3737607.0,2024-09-01,2024
202409,52,BRB,Barbados,47421.0,2024-09-01,2024
202409,56,BEL,Belgium,65138608.0,2024-09-01,2024
202409,64,BTN,Bhutan,7949.0,2024-09-01,2024
202409,68,BOL,Bolivia (Plurinational State of),78218.0,2024-09-01,2024
202409,70,BIH,Bosnia Herzegovina,3045.0,2024-09-01,2024
202409,72,BWA,Botswana,2372.0,2024-09-01,2024
202409,76,BRA,Brazil,39489398.0,2024-09-01,2024
202409,84,BLZ,Belize,68007.0,2024-09-01,2024
202409,90,SLB,Solomon Isds,140317.0,2024-09-01,2024
202409,96,BRN,Brunei Darussalam,2091.0,2024-09-01,2024
202409,100,BGR,Bulgaria,17524019.0,2024-09-01,2024
202409,104,MMR,Myanmar,2988758.0,2024-09-01,2024
202409,112,BLR,Belarus,599600.0,2024-09-01,2024
202409,116,KHM,Cambodia,3551915.0,2024-09-01,2024
202409,120,CMR,Cameroon,1584191.0,2024-09-01,2024
202409,124,CAN,Canada,31780898.0,2024-09-01,2024
202409,132,CPV,Cabo Verde,379.0,2024-09-01,2024
202409,136,CYM,Cayman Isds,50106.0,2024-09-01,2024
202409,140,CAF,Central African Rep.,210156.0,2024-09-01,2024
202409,144,LKA,Sri Lanka,297165.0,2024-09-01,2024
202409,148,TCD,Chad,1666602.0,2024-09-01,2024
202409,152,CHL,Chile,27458785.0,2024-09-01,2024
202409,170,COL,Colombia,3788793.0,2024-09-01,2024
202409,178,COG,Congo,19099.0,2024-09-01,2024
202409,180,COD,Dem. Rep. of the Congo,166510.0,2024-09-01,2024
202409,188,CRI,Costa Rica,228703.0,2024-09-01,2024
202409,191,HRV,Croatia,1169079.0,2024-09-01,2024
202409,196,CYP,Cyprus,150400.0,2024-09-01,2024
202409,203,CZE,Czechia,45736117.0,2024-09-01,2024
202409,204,BEN,Benin,464122.0,2024-09-01,2024
202409,208,DNK,Denmark,7354614.0,2024-09-01,2024
202409,212,DMA,Dominica,1086528.0,2024-09-01,2024
202409,214,DOM,Dominican Rep.,1826719.0,2024-09-01,2024
202409,218,ECU,Ecuador,281152.0,2024-09-01,2024
202409,222,SLV,El Salvador,105593.0,2024-09-01,2024
202409,231,ETH,Ethiopia,263315.0,2024-09-01,2024
202409,232,ERI,Eritrea,781900.0,2024-09-01,2024
202409,233,EST,Estonia,1996794.0,2024-09-01,2024
202409,242,FJI,Fiji,431715.0,2024-09-01,2024
202409,246,FIN,Finland,66490884.0,2024-09-01,2024
202409,251,FRA,France,86947436.0,2024-09-01,2024
202409,258,PYF,French Polynesia,218777.0,2024-09-01,2024
202409,262,DJI,Djibouti,561949.0,2024-09-01,2024
202409,270,GMB,Gambia,5123.0,2024-09-01,2024
202409,275,PSE,State of Palestine,149618.0,2024-09-01,2024
202409,276,DEU,Germany,898524012.0,2024-09-01,2024
202409,288,GHA,Ghana,1120722.0,2024-09-01,2024
202409,300,GRC,Greece,4365231.0,2024-09-01,2024
202409,308,GRD,Grenada,20438.0,2024-09-01,2024
202409,320,GTM,Guatemala,540479.0,2024-09-01,2024
202409,324,GIN,Guinea,2270217.0,2024-09-01,2024
202409,328,GUY,Guyana,69321.0,2024-09-01,2024
202409,332,HTI,Haiti,208061.0,2024-09-01,2024
202409,340,HND,Honduras,219778.0,2024-09-01,2024
202409,344,HKG,"China, Hong Kong SAR",102056721.0,2024-09-01,2024
202409,348,HUN,Hungary,79152952.0,2024-09-01,2024
202409,352,ISL,Iceland,220878.0,2024-09-01,2024
202409,360,IDN,Indonesia,29146630.0,2024-09-01,2024
202409,364,IRN,Iran,87487.0,2024-09-01,2024
202409,368,IRQ,Iraq,4108702.0,2024-09-01,2024
202409,372,IRL,Ireland,4617558.0,2024-09-01,2024
202409,376,ISR,Israel,24172829.0,2024-09-01,2024
202409,380,ITA,Italy,16734712.0,2024-09-01,2024
202409,384,CIV,Côte d'Ivoire,531055.0,2024-09-01,2024
202409,388,JAM,Jamaica,1249855.0,2024-09-01,2024
202409,392,JPN,Japan,171463530.0,2024-09-01,2024
202409,398,KAZ,Kazakhstan,1428566.0,2024-09-01,2024
202409,400,JOR,Jordan,3599989.0,2024-09-01,2024
202409,404,KEN,Kenya,3627545.0,2024-09-01,2024
202409,410,KOR,Rep. of Korea,272057300.0,2024-09-01,2024
202409,414,KWT,Kuwait,312449.0,2024-09-01,2024
202409,417,KGZ,Kyrgyzstan,785780.0,2024-09-01,2024
202409,418,LAO,Lao People's Dem. Rep.,83018.0,2024-09-01,2024
202409,422,LBN,Lebanon,4899769.0,2024-09-01,2024
202409,428,LVA,Latvia,221633.0,2024-09-01,2024
202409,430,LBR,Liberia,220824.0,2024-09-01,2024
202409,434,LBY,Libya,283042.0,2024-09-01,2024
202409,440,LTU,Lithuania,1083062.0,2024-09-01,2024
202409,442,LUX,Luxembourg,5149.0,2024-09-01,2024
202409,446,MAC,"China, Macao SAR",6474.0,2024-09-01,2024
202409,450,MDG,Madagascar,242355.0,2024-09-01,2024
202409,454,MWI,Malawi,87961.0,2024-09-01,2024
202409,458,MYS,Malaysia,20066673.0,2024-09-01,2024
202409,462,MDV,Maldives,30786.0,2024-09-01,2024
202409,466,MLI,Mali,3843744.0,2024-09-01,2024
202409,470,MLT,Malta,67327.0,2024-09-01,2024
202409,478,MRT,Mauritania,149989.0,2024-09-01,2024
202409,480,MUS,Mauritius,304656.0,2024-09-01,2024
202409,484,MEX,Mexico,48145334.0,2024-09-01,2024
202409,490,S19,"Other Asia, nes",58879056.0,2024-09-01,2024
202409,496,MNG,Mongolia,18884883.0,2024-09-01,2024
202409,498,MDA,Rep. of Moldova,188924.0,2024-09-01,2024
202409,499,MNE,Montenegro,13374.0,2024-09-01,2024
202409,504,MAR,Morocco,1910493.0,2024-09-01,2024
202409,508,MOZ,Mozambique,2042893.0,2024-09-01,2024
202409,512,OMN,Oman,729381.0,2024-09-01,2024
202409,516,NAM,Namibia,237308.0,2024-09-01,2024
202409,520,NRU,Nauru,6039.0,2024-09-01,2024
202409,524,NPL,Nepal,569043.0,2024-09-01,2024
202409,527,O19,"Oceania, nes",161418.0,2024-09-01,2024
202409,528,NLD,Netherlands,224196282.0,2024-09-01,2024
202409,531,CUW,Curaçao,2601.0,2024-09-01,2024
202409,533,ABW,Aruba,22197.0,2024-09-01,2024
202409,540,NCL,New Caledonia,177187.0,2024-09-01,2024
202409,548,VUT,Vanuatu,351956.0,2024-09-01,2024
202409,554,NZL,New Zealand,3006682.0,2024-09-01,2024
202409,558,NIC,Nicaragua,472592.0,2024-09-01,2024
202409,562,NER,Niger,102208.0,2024-09-01,2024
202409,566,NGA,Nigeria,25498235.0,2024-09-01,2024
