typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,288,GHA,Ghana,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,20524.0,False,5,u,20524.0,False,177624.0,False,0.0,False,,2267913.0,2267913.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,300,GRC,Greece,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,44902.0,False,5,u,44902.0,False,305741.0,False,0.0,False,,4056079.0,4056079.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,308,GRD,Grenada,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5.0,False,5,u,5.0,False,610.0,False,0.0,False,,9368.0,9368.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,320,GTM,Guatemala,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,16458.0,False,5,u,16458.0,False,23320.0,False,0.0,False,,368236.0,368236.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,324,GIN,Guinea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8853.0,False,5,u,8853.0,False,80856.0,False,0.0,False,,831745.0,831745.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,328,GUY,Guyana,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4204.0,False,5,u,4204.0,False,4333.0,False,0.0,False,,63419.0,63419.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,332,HTI,Haiti,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,280.0,False,5,u,280.0,False,830.0,False,0.0,False,,12445.0,12445.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,340,HND,Honduras,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,19114.0,False,5,u,19114.0,False,11499.0,False,0.0,False,,205706.0,205706.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,29072400.0,False,5,u,29072400.0,False,1809780.0,False,0.0,False,,108297687.0,108297687.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,348,HUN,Hungary,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4037190.0,False,5,u,4037190.0,False,3074990.0,False,0.0,False,,61828229.0,61828229.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,352,ISL,Iceland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,426.0,False,5,u,426.0,False,30020.0,False,0.0,False,,284559.0,284559.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7752040.0,False,5,u,7752040.0,False,2049370.0,False,0.0,False,,43094002.0,43094002.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,364,IRN,Iran,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,64415.0,False,5,u,64415.0,False,68202.0,False,0.0,False,,1237842.0,1237842.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,368,IRQ,Iraq,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,85613.0,False,5,u,85613.0,False,201735.0,False,0.0,False,,2204175.0,2204175.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,372,IRL,Ireland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,41232.0,False,5,u,41232.0,False,221851.0,False,0.0,False,,4020204.0,4020204.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,376,ISR,Israel,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,528412.0,False,5,u,528412.0,False,1940170.0,False,0.0,False,,30914076.0,30914076.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,380,ITA,Italy,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1091710.0,False,5,u,1091710.0,False,1599880.0,False,0.0,False,,36635926.0,36635926.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,384,CIV,Côte d'Ivoire,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,97697.0,False,5,u,97697.0,False,143994.0,False,0.0,False,,1600597.0,1600597.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,388,JAM,Jamaica,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10173.0,False,5,u,10173.0,False,112796.0,False,0.0,False,,1395498.0,1395498.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,392,JPN,Japan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3695950.0,False,5,u,3695950.0,False,6883840.0,False,0.0,False,,210610870.0,210610870.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,398,KAZ,Kazakhstan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,21109.0,False,5,u,21109.0,False,68883.0,False,0.0,False,,1547994.0,1547994.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,400,JOR,Jordan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11737.0,False,5,u,11737.0,False,388035.0,False,0.0,False,,4683575.0,4683575.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,404,KEN,Kenya,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1675370.0,False,5,u,1675370.0,False,283257.0,False,0.0,False,,3912211.0,3912211.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,34647900.0,False,5,u,34647900.0,False,13971200.0,False,0.0,False,,350403378.0,350403378.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,414,KWT,Kuwait,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,19279.0,False,5,u,19279.0,False,11042.0,False,0.0,False,,290383.0,290383.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,417,KGZ,Kyrgyzstan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2451.0,False,5,u,2451.0,False,1013.0,False,0.0,False,,21142.0,21142.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,768.0,False,5,u,768.0,False,173.0,False,0.0,False,,5507.0,5507.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,422,LBN,Lebanon,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8065.0,False,5,u,8065.0,False,312407.0,False,0.0,False,,4215747.0,4215747.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,426,LSO,Lesotho,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4.0,False,5,u,4.0,False,18000.0,False,0.0,False,,334234.0,334234.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,428,LVA,Latvia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8578.0,False,5,u,8578.0,False,2467.0,False,0.0,False,,156847.0,156847.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,430,LBR,Liberia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,655.0,False,5,u,655.0,False,37214.0,False,0.0,False,,429722.0,429722.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,434,LBY,Libya,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6875.0,False,5,u,6875.0,False,32462.0,False,0.0,False,,1697004.0,1697004.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,440,LTU,Lithuania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,57410.0,False,5,u,57410.0,False,15723.0,False,0.0,False,,684600.0,684600.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,442,LUX,Luxembourg,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,200.0,False,5,u,200.0,False,24.0,False,0.0,False,,6534.0,6534.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,446,MAC,"China, Macao SAR",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1315.0,False,5,u,1315.0,False,5114.0,False,0.0,False,,111032.0,111032.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,450,MDG,Madagascar,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,68047.0,False,5,u,68047.0,False,41207.0,False,0.0,False,,710543.0,710543.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,454,MWI,Malawi,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,168951.0,False,5,u,168951.0,False,24280.0,False,0.0,False,,270699.0,270699.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5754520.0,False,5,u,5754520.0,False,1365900.0,False,0.0,False,,33026739.0,33026739.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,462,MDV,Maldives,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,228.0,False,5,u,228.0,False,1290.0,False,0.0,False,,18250.0,18250.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,466,MLI,Mali,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9940.0,False,5,u,9940.0,False,1074150.0,False,0.0,False,,9403623.0,9403623.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,470,MLT,Malta,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3474.0,False,5,u,3474.0,False,4522.0,False,0.0,False,,121457.0,121457.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,478,MRT,Mauritania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2644.0,False,5,u,2644.0,False,3557.0,False,0.0,False,,55412.0,55412.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,480,MUS,Mauritius,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4758.0,False,5,u,4758.0,False,3913.0,False,0.0,False,,57169.0,57169.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,484,MEX,Mexico,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6127490.0,False,5,u,6127490.0,False,2763710.0,False,0.0,False,,51407852.0,51407852.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2789930.0,False,5,u,2789930.0,False,3705700.0,False,0.0,False,,73165454.0,73165454.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,496,MNG,Mongolia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3555.0,False,5,u,3555.0,False,29632.0,False,0.0,False,,585363.0,585363.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,498,MDA,Rep. of Moldova,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,365.0,False,5,u,365.0,False,1081.0,False,0.0,False,,113751.0,113751.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,499,MNE,Montenegro,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,164.0,False,5,u,164.0,False,104.0,False,0.0,False,,1470.0,1470.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,504,MAR,Morocco,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,27554.0,False,5,u,27554.0,False,68632.0,False,0.0,False,,1019936.0,1019936.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,508,MOZ,Mozambique,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,51807.0,False,5,u,51807.0,False,133708.0,False,0.0,False,,1959127.0,1959127.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,512,OMN,Oman,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,227.0,False,5,u,227.0,False,18669.0,False,0.0,False,,304078.0,304078.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,745.0,False,5,u,745.0,False,182574.0,False,0.0,False,,2360761.0,2360761.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,524,NPL,Nepal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,43245.0,False,5,u,43245.0,False,6498.0,False,0.0,False,,296916.0,296916.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,527,O19,"Oceania, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4.0,False,5,u,4.0,False,200.0,False,0.0,False,,3279.0,3279.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2228000.0,False,5,u,2228000.0,False,10178900.0,False,0.0,False,,195864043.0,195864043.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,531,CUW,Curaçao,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,31.0,False,5,u,31.0,False,1504.0,False,0.0,False,,30633.0,30633.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,533,ABW,Aruba,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,15.0,False,5,u,15.0,False,1556.0,False,0.0,False,,32402.0,32402.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,540,NCL,New Caledonia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,168.0,False,5,u,168.0,False,12232.0,False,0.0,False,,170230.0,170230.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,548,VUT,Vanuatu,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2081.0,False,5,u,2081.0,False,1570.0,False,0.0,False,,27860.0,27860.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,88360.0,False,5,u,88360.0,False,242857.0,False,0.0,False,,4366827.0,4366827.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,558,NIC,Nicaragua,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,719.0,False,5,u,719.0,False,6144.0,False,0.0,False,,98074.0,98074.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,562,NER,Niger,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4.0,False,5,u,4.0,False,4.789,True,0.0,False,,98.0,98.0,4,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3026820.0,False,5,u,3026820.0,False,4176950.0,False,0.0,False,,44893766.0,44893766.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,579,NOR,Norway,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,266441.0,False,5,u,266441.0,False,237548.0,False,0.0,False,,6760905.0,6760905.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,583,FSM,FS Micronesia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,129.0,False,5,u,129.0,False,600.0,False,0.0,False,,18759.0,18759.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,586,PAK,Pakistan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2266740.0,False,5,u,2266740.0,False,908778.0,False,0.0,False,,19525587.0,19525587.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,591,PAN,Panama,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,36656.0,False,5,u,36656.0,False,428376.0,False,0.0,False,,6914105.0,6914105.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,598,PNG,Papua New Guinea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,245.0,False,5,u,245.0,False,1586.0,False,0.0,False,,27989.0,27989.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,600,PRY,Paraguay,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9850.0,False,5,u,9850.0,False,8699.0,False,0.0,False,,389921.0,389921.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,604,PER,Peru,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,59138.0,False,5,u,59138.0,False,129797.0,False,0.0,False,,2731410.0,2731410.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,930159.0,False,5,u,930159.0,False,672794.0,False,0.0,False,,10290274.0,10290274.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4432040.0,False,5,u,4432040.0,False,2339680.0,False,0.0,False,,55114981.0,55114981.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,620,PRT,Portugal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,162877.0,False,5,u,162877.0,False,357598.0,False,0.0,False,,7439319.0,7439319.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,624,GNB,Guinea-Bissau,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3.0,False,5,u,3.0,False,83.0,False,0.0,False,,1653.0,1653.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,626,TLS,Timor-Leste,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,184.0,False,5,u,184.0,False,7222.0,False,0.0,False,,64060.0,64060.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4147.0,False,5,u,4147.0,False,9432.0,False,0.0,False,,103731.0,103731.0,0,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,636,A79,"Rest of America, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8.0,False,5,u,8.0,False,312.327,True,0.0,False,,3409.0,3409.0,4,True,False
C,M,20240601,2024,6,202406,156,CHN,China,X,Export,642,ROU,Romania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,375877.0,False,5,u,375877.0,False,370751.0,False,0.0,False,,8693618.0,8693618.0,0,True,False
